name,latitude,longitude
스타벅스 대치사거리점,37.5033323842146,127.058813737797
스타벅스 역삼이마트점,37.4992357231722,127.048419957286
스타벅스 대치역점 주차장,37.4933476487985,127.061917857343
스타벅스 학여울역점 주차장,37.498021963311544,127.06863566913968
스타벅스 보라매공원R점,37.4920885148138,126.923509731908
스타벅스 신풍역점,37.50034629049825,126.90838568483211
스타벅스 신림DT점,37.480980972238186,126.90842516192575
스타벅스 영등포신길점,37.50458141638527,126.91007921929604
스타벅스 보라매대교점,37.49115990420641,126.9254318446212
스타벅스 학여울역점,37.4979967909577,127.068539522508
스타벅스 학여울역점 주차장,37.498021963311544,127.06863566913968
스타벅스 수서역R점,37.48800665367514,127.10297988971773
스타벅스 수서역사거리점,37.487318173233,127.103106714252
스타벅스 송파헬리오시티점,37.49782774442161,127.10284636247134
스타벅스 수서역R점,37.48800665367514,127.10297988971773
스타벅스 수서역사거리점,37.487318173233,127.103106714252
스타벅스 송파헬리오시티점,37.49782774442161,127.10284636247134
스타벅스 석촌역점,37.5043516638645,127.106197301854
스타벅스 송파사거리점,37.5022719358725,127.110356178393
스타벅스 올림픽훼미리점,37.4916629556457,127.11654171034
스타벅스 올림픽훼미리점,37.4916629556457,127.11654171034
스타벅스 가락본동점,37.4948610690639,127.118812839145
스타벅스 문정법원로R,37.487364370494596,127.11913113116584
스타벅스 수서역R점,37.48800665367514,127.10297988971773
스타벅스 가락시장역점,37.4944040855798,127.121639143162
스타벅스 문정법조타운 한양타워점,37.48587521827716,127.11802069752163
스타벅스 수서역사거리점,37.487318173233,127.103106714252
스타벅스 송파헬리오시티점,37.49782774442161,127.10284636247134
스타벅스 문정역점,37.485227679457736,127.12217150962718
스타벅스 송파사거리점,37.5022719358725,127.110356178393
스타벅스 문정로데오점,37.4918402313312,127.126397798994
스타벅스 석촌역점,37.5043516638645,127.106197301854
스타벅스 문정하비오점,37.48200430712779,127.12348683027838
스타벅스 부천신중동역점,37.50371114853675,126.77403364393327
스타벅스 중동디지털프라자,37.5031747567806,126.770608506981
스타벅스 부천중동센트럴점,37.501628170593634,126.76852330140116
스타벅스 신중동점,37.5003190130301,126.77647756062713
스타벅스 부천중동점,37.4979105999247,126.776939346153
스타벅스 중동이마트,37.5040727153277,126.76358026592
스타벅스 부천중동DT점,37.4963757782578,126.764201615312
스타벅스 부천시청역점,37.5051809756571,126.762694613079
스타벅스 현대중동점,37.50432510652728,126.76094885962756
스타벅스 춘의역DT점,37.5030801269842,126.785460306503
스타벅스 부천심곡DT점,37.4929329063301,126.784412824635
스타벅스 뉴코아부천4층점,37.5043191249013,126.757133023892
스타벅스 부천중동DT점 주차장,37.4963401692101,126.76441771743
스타벅스 춘의역DT점 주차장,37.5030864997002,126.785496478371
스타벅스 부천심곡DT점 주차장,37.4929076535446,126.784399327773
스타벅스 오류동역점,37.4962245157872,126.844857947147
스타벅스 춘의역DT점,37.5030801269842,126.785460306503
스타벅스 신중동점,37.5003190130301,126.77647756062713
스타벅스 부천신중동역점,37.50371114853675,126.77403364393327
스타벅스 부천중동점,37.4979105999247,126.776939346153
스타벅스 부천심곡DT점,37.4929329063301,126.784412824635
스타벅스 중동디지털프라자,37.5031747567806,126.770608506981
스타벅스 부천중동센트럴점,37.501628170593634,126.76852330140116
스타벅스 춘의역DT점 주차장,37.5030864997002,126.785496478371
스타벅스 부천심곡DT점 주차장,37.4929076535446,126.784399327773
스타벅스 오류동역점,37.4962245157872,126.844857947147
스타벅스 고척아이파크점,37.4993056293408,126.858220892358
스타벅스 구로NC점,37.50162626899816,126.88253580778616
스타벅스 신도림점,37.5053263176745,126.883975398101
스타벅스 현대디큐브2F점,37.50838934821161,126.88920502811682
스타벅스 구로구청점,37.4937889409453,126.886762582058
스타벅스 현대디큐브B2점,37.50906511114651,126.88921533965173
스타벅스 고척아이파크점,37.4993056293408,126.858220892358
스타벅스 영등포신길점,37.50458141638527,126.91007921929604
스타벅스 신풍역점,37.50034629049825,126.90838568483211
스타벅스 보라매공원R점,37.4920885148138,126.923509731908
스타벅스 신대방삼거리역점,37.5002351348546,126.931883649842
스타벅스 보라매공원R점,37.4920885148138,126.923509731908
스타벅스 영등포신길점,37.50458141638527,126.91007921929604
스타벅스 보라매대교점,37.49115990420641,126.9254318446212
스타벅스 신풍역점,37.50034629049825,126.90838568483211
스타벅스 중앙대점,37.5069760639586,126.958134851629
스타벅스 서초중앙로점,37.5015804889615,127.01155347922
스타벅스 파미에파크R점,37.5030694314321,127.004455913484
스타벅스 서울고속터미널점,37.5044064686593,127.005731718845
스타벅스 센트럴시티점,37.504774132037895,127.00450464643171
스타벅스 교대법원점,37.4963652713493,127.013384638803
스타벅스 반포자이점,37.507242563313206,127.00982843744977
스타벅스 반포역점,37.5087380227118,127.012079379276
스타벅스 센트럴F1점,37.5051453504648,127.004392702328
스타벅스 서초법원점,37.4928190664977,127.01190380456472
스타벅스 뉴코아강남점,37.5101007401074,127.007197993194
스타벅스 강남에비뉴점,37.5025516822801,127.024097956389
스타벅스 교대점,37.49231244941736,127.01417772332432
스타벅스 신논현역점,37.5054241717856,127.023682679755
스타벅스 강남교보타워R점,37.50368598864027,127.02438897556831
스타벅스 강남대로논현R점,37.5074570328279,127.022697082384
스타벅스 방배카페거리점,37.4935180762436,126.986498266264
스타벅스 서래마을입구점,37.4992276166114,126.998502708835
스타벅스 방배점,37.491984063237815,126.99065979565066
스타벅스 선릉세화빌딩점,37.5037864222678,127.051223136165
스타벅스 선릉역점,37.5038956552172,127.04859034788
스타벅스 선릉동신빌딩R점,37.5053220852093,127.050409882375
스타벅스 대치한티점,37.4985241638957,127.052101623072
스타벅스 역삼이마트점,37.4992357231722,127.048419957286
스타벅스 선릉로점,37.504981194083,127.046786021313
스타벅스 한티역점,37.4966639916982,127.05517623123298
스타벅스 대치사거리점,37.5033323842146,127.058813737797
스타벅스 삼성점,37.5068766398583,127.055713054807
스타벅스 르네상스사거리점,37.5027368125577,127.044391557267
스타벅스 대치은마사거리점,37.4989744360661,127.060171899915
스타벅스 포스코점,37.5057618717677,127.058051099172
스타벅스 테헤란로아남타워점,37.50359439751481,127.0448478380021
스타벅스 포스코사거리,37.5074524374612,127.05747785596
스타벅스 역삼아레나빌딩점,37.501139803827904,127.04311041790872
스타벅스 대치점,37.499576127703435,127.06225887413534
스타벅스 대치은마사거리점,37.4989744360661,127.060171899915
스타벅스 대치사거리점,37.5033323842146,127.058813737797
스타벅스 대치삼성프라자점,37.50038971276607,127.0672332562037
스타벅스 삼성역섬유센터R점,37.507425697870396,127.06050441304848
스타벅스 포스코점,37.5057618717677,127.058051099172
스타벅스 학여울역점,37.4979967909577,127.068539522508
스타벅스 삼성교점,37.5078160371362,127.065200697954
스타벅스 스타필드코엑스몰 R점,37.50979926297963,127.06163058645485
스타벅스 삼성점,37.5068766398583,127.055713054807
스타벅스 대치재경빌딩R점,37.49450956508563,127.06264366785457
스타벅스 한티역점,37.4966639916982,127.05517623123298
스타벅스 포스코사거리,37.5074524374612,127.05747785596
스타벅스 삼성역점,37.5091961677633,127.0655774019
스타벅스 대치역점,37.4935890853605,127.061981381422
스타벅스 잠실본동점,37.5086380068078,127.079497585044
스타벅스 아시아선수촌점,37.510424102992,127.079042533793
스타벅스 잠실새내역점,37.511510200207084,127.08112937138624
스타벅스 석촌서호점,37.5064683050376,127.096537093223
스타벅스 학여울역점,37.4979967909577,127.068539522508
스타벅스 갤러리아팰리스점,37.511530740657655,127.0935609820093
스타벅스 대치삼성프라자점,37.50038971276607,127.0672332562037
스타벅스 학여울역점 주차장,37.498021963311544,127.06863566913968
스타벅스 석촌서호점,37.5064683050376,127.096537093223
스타벅스 송파헬리오시티점,37.49782774442161,127.10284636247134
스타벅스 갤러리아팰리스점,37.511530740657655,127.0935609820093
스타벅스 석촌호수점,37.5095241977995,127.105340515353
스타벅스 잠실새내역점,37.511510200207084,127.08112937138624
스타벅스 석촌역점,37.5043516638645,127.106197301854
스타벅스 잠실본동점,37.5086380068078,127.079497585044
스타벅스 송파사거리점,37.5022719358725,127.110356178393
스타벅스 석촌역점,37.5043516638645,127.106197301854
스타벅스 송파방이DT점,37.5065652274908,127.120496209987
스타벅스 송파헬리오시티점,37.49782774442161,127.10284636247134
스타벅스 가락본동점,37.4948610690639,127.118812839145
스타벅스 송파나루역DT점,37.5108567548167,127.11030660805635
스타벅스 석촌호수점,37.5095241977995,127.105340515353
스타벅스 가락시장역점,37.4944040855798,127.121639143162
스타벅스 석촌서호점,37.5064683050376,127.096537093223
스타벅스 올림픽훼미리점,37.4916629556457,127.11654171034
스타벅스 송파KT점,37.5139995233973,127.106302590517
스타벅스 방이역점,37.5084832360447,127.126742542626
스타벅스 하남감일점,37.50732159561421,127.15491167008916
스타벅스 송파마천사거리DT점,37.4997119999231,127.147649199885
스타벅스 송파마천사거리DT점 주차장,37.4998822145914,127.147709472393
스타벅스 강남에비뉴점,37.5025516822801,127.024097956389
스타벅스 강남대로점,37.5032649716005,127.025559367137
스타벅스 강남교보타워R점,37.50368598864027,127.02438897556831
스타벅스 강남2점,37.50018416133991,127.02556397147855
스타벅스 강남오거리점,37.5021150424068,127.026671808376
스타벅스 신논현역점,37.5054241717856,127.023682679755
스타벅스 몬테소리점,37.4983415831768,127.026874023027
스타벅스 강남역우송빌딩점,37.4981419049692,127.02531109167
스타벅스 강남GT타워점,37.49788583490465,127.02615689173884
스타벅스 강남R점,37.4976744709989,127.028443419181
스타벅스 강남대로논현R점,37.5074570328279,127.022697082384
스타벅스 강남삼성타운점,37.4955770987619,127.027723416171
스타벅스 강남논현점,37.5078965980245,127.023339632165
스타벅스 강남비젼타워점,37.49649026006633,127.0296167853337
스타벅스 국기원사거리점,37.4996054052968,127.031678497624
스타벅스 목동10단지점,37.5154091347214,126.859608867626
스타벅스 신정DT점,37.5220179956817,126.858858924977
스타벅스 목동8단지점,37.5205194255446,126.868843500708
스타벅스 고척아이파크점,37.4993056293408,126.858220892358
스타벅스 춘의역DT점,37.5030801269842,126.785460306503
스타벅스 부천신중동역점,37.50371114853675,126.77403364393327
스타벅스 신중동점,37.5003190130301,126.77647756062713
스타벅스 중동디지털프라자,37.5031747567806,126.770608506981
스타벅스 춘의역DT점 주차장,37.5030864997002,126.785496478371
스타벅스 목동8단지점,37.5205194255446,126.868843500708
스타벅스 신도림점,37.5053263176745,126.883975398101
스타벅스 목동10단지점,37.5154091347214,126.859608867626
스타벅스 오목교역점,37.52386584381144,126.87645325560366
스타벅스 구로NC점,37.50162626899816,126.88253580778616
스타벅스 충정로역점,37.5615604100236,126.963292618166
스타벅스 한국프레스센터점,37.567409708254644,126.97788238985001
스타벅스 서소문로점,37.56294278280919,126.9744745874965
스타벅스 충정타워점,37.5600362236744,126.964271243665
스타벅스 세종대로점,37.5685951382056,126.97643316578
스타벅스 광화문교보문고점,37.57097405292378,126.97791642688188
스타벅스 광화문우체국점,37.5699721725557,126.978058216854
스타벅스 이마빌딩점,37.573946626388214,126.9789615295702
스타벅스 이마빌딩점 주차장,37.57395738939084,126.97868871125891
스타벅스 대학로점,37.5766379640419,127.001181864608
스타벅스 서울대치과병원점,37.5777597071796,126.999592454366
스타벅스 북촌로점,37.5794518998118,126.986464650391
스타벅스 을지로내외빌딩R점,37.5662789782839,126.983515045748
스타벅스 을지로경기빌딩점,37.56711145251433,126.98318887220633
스타벅스 종로구청점,37.57254591943661,126.9809655499042
스타벅스 종로수송점,37.57165569350996,126.98070202541096
스타벅스 명동중앙로점,37.5637096294539,126.985761219289
스타벅스 을지로한국빌딩점,37.5656626881538,126.983451795824
스타벅스 을지로국제빌딩점,37.5670482592095,126.98234221842628
스타벅스 명동메트로점,37.5650932932662,126.983700935265
스타벅스 광화문D타워점,37.570466100534176,126.97906325312978
스타벅스 광화문점,37.57122962143047,126.97629649901215
스타벅스 환구단점,37.564473589052284,126.97912831504493
스타벅스 경복궁사거리점,37.57558485945881,126.98026291268783
스타벅스 신당역사거리점,37.5658068639605,127.01643051948
스타벅스 성대입구점,37.58295662959956,126.99840932939792
스타벅스 동국대점,37.56147060200148,126.99857163723824
스타벅스 신당역점,37.565338621053,127.01431832258471
스타벅스 동대입구역점,37.5595909713475,127.006143390094
스타벅스 중구저동점,37.5645570154504,126.9901708289
스타벅스 청계크리스탈스퀘어점,37.56770773307714,126.9894142929761
스타벅스 동숭로아트점,37.5829484668296,127.00390365241
스타벅스 종로관철점,37.5690868019367,126.986000167007
스타벅스 대한극장점,37.561073178942735,126.9953357752192
스타벅스 을지로2가점,37.5663732231061,126.988001872047
스타벅스 동숭길입구점,37.58417116438237,127.00187939935758
스타벅스 포포인츠명동점,37.56566336847232,126.98936025164161
스타벅스 충무로점,37.5614956204179,126.992823097231
스타벅스 종로수송점,37.57165569350996,126.98070202541096
스타벅스 광화문D타워점,37.570466100534176,126.97906325312978
스타벅스 종로관수점,37.5697538255943,126.988675971996
스타벅스 성대입구점,37.58295662959956,126.99840932939792
스타벅스 종로관철점,37.5690868019367,126.986000167007
스타벅스 경희궁로점,37.57168104918171,126.97229254565359
스타벅스 광화문교보문고점,37.57097405292378,126.97791642688188
스타벅스 스페이스본점,37.5749076511881,126.969217894229
스타벅스 새문안로점,37.56978599622706,126.97517406163408
스타벅스 광화문우체국점,37.5699721725557,126.978058216854
스타벅스 이마빌딩점 주차장,37.57395738939084,126.97868871125891
스타벅스 영등포역점,37.51699377584985,126.90906665146082
스타벅스 영등포신길점,37.50458141638527,126.91007921929604
스타벅스 영등포본동점,37.5186799384229,126.909569110606
스타벅스 신세계타임스퀘어1F점,37.51732366566055,126.90577458369258
스타벅스 신세계타임스퀘어B2점,37.517161349774184,126.90560511457045
스타벅스 타임스퀘어R점,37.51780963619845,126.905061338993
스타벅스 타임스퀘어2F점,37.516930634987375,126.90330577469219
스타벅스 타임스퀘어B2점,37.51681265738188,126.90337153358554
스타벅스 하이테크시티점,37.514467139148095,126.89987828423082
스타벅스 영등포시장교차로점,37.5204599005082,126.904458442745
스타벅스 영등포시장역점,37.523475017666,126.904908229239
스타벅스 신풍역점,37.50034629049825,126.90838568483211
스타벅스 이촌점,37.5186474971495,126.977267855613
스타벅스 동부이촌동점,37.52108554442141,126.9690443188777
스타벅스 중앙대점,37.5069760639586,126.958134851629
스타벅스 용산파크타워점,37.5239168467083,126.97041762644638
스타벅스 여의도ABL타워점,37.51895209179433,126.92798555428037
스타벅스 롯데캐슬여의도점,37.52027194137043,126.92633046870385
스타벅스 샛강역점,37.5183656988847,126.931278962704
스타벅스 여의도화재보험점,37.52127536975,126.925869076824
스타벅스 영등포신길점,37.50458141638527,126.91007921929604
스타벅스 여의도호성점,37.5204881513529,126.929227272463
스타벅스 여의도역R점,37.523227285602,126.923582027731
스타벅스 영등포역점,37.51699377584985,126.90906665146082
스타벅스 영등포본동점,37.5186799384229,126.909569110606
스타벅스 여의도점,37.5240856242203,126.924490684817
스타벅스 동여의도점,37.520640948106,126.931652436918
스타벅스 여의도한양증권점,37.5225279523731,126.929112222152
스타벅스 여의도신한투자증권점,37.524896328526,126.924182161834
스타벅스 노량진역점,37.5133910456679,126.940875235694
스타벅스 샛강역점,37.5183656988847,126.931278962704
스타벅스 여의도ABL타워점,37.51895209179433,126.92798555428037
스타벅스 동여의도점,37.520640948106,126.931652436918
스타벅스 여의도호성점,37.5204881513529,126.929227272463
스타벅스 롯데캐슬여의도점,37.52027194137043,126.92633046870385
스타벅스 신대방삼거리역점,37.5002351348546,126.931883649842
스타벅스 여의도역R점,37.523227285602,126.923582027731
스타벅스 여의도화재보험점,37.52127536975,126.925869076824
스타벅스 노량진동점,37.51311711356294,126.94648794001702
스타벅스 여의도한양증권점,37.5225279523731,126.929112222152
스타벅스 이촌점,37.5186474971495,126.977267855613
스타벅스 선정릉역,37.5107881217703,127.044581818702
스타벅스 아크로힐스논현점,37.5090020498856,127.040350697045
스타벅스 강남구청역점,37.5167215373803,127.041264296462
스타벅스 봉은사로선정릉점,37.511338014841,127.048445871176
스타벅스 서울세관사거리점,37.5148600697534,127.035716257384
스타벅스 언주역점,37.507770715347,127.036540781248
스타벅스 강남구청정문점,37.5182407036159,127.045943657684
스타벅스 선릉로점,37.504981194083,127.046786021313
스타벅스 논현힐탑점,37.5115021055498,127.032316923922
스타벅스 센터필드R,37.503593760076306,127.04166760528298
스타벅스 삼성현대힐점,37.5135238071297,127.052754513275
스타벅스 테헤란로아남타워점,37.50359439751481,127.0448478380021
스타벅스 선릉동신빌딩R점,37.5053220852093,127.050409882375
스타벅스 선릉역점,37.5038956552172,127.04859034788
스타벅스 학동역점,37.5145370872591,127.030820635653
스타벅스 반포역점,37.5087380227118,127.012079379276
스타벅스 뉴코아강남점,37.5101007401074,127.007197993194
스타벅스 반포자이점,37.507242563313206,127.00982843744977
스타벅스 논현역점,37.5114398681924,127.020540209155
스타벅스 강남대로신사점,37.5148458271957,127.019577428193
스타벅스 신사역점,37.51622596162784,127.0207677490634
스타벅스 서울웨이브아트센터점,37.518755797995745,127.00696014567234
스타벅스 신사역성일빌딩점,37.513933833427465,127.02062233228962
스타벅스 논현역사거리점,37.51012410390254,127.0221866558262
스타벅스 서울고속터미널점,37.5044064686593,127.005731718845
스타벅스 센트럴시티점,37.504774132037895,127.00450464643171
스타벅스 센트럴F1점,37.5051453504648,127.004392702328
스타벅스 강남대로논현R점,37.5074570328279,127.022697082384
스타벅스 파미에파크R점,37.5030694314321,127.004455913484
스타벅스 강남논현점,37.5078965980245,127.023339632165
스타벅스 삼성동점,37.5107397774703,127.063583565949
스타벅스 스타필드코엑스몰 R점,37.50979926297963,127.06163058645485
스타벅스 코엑스몰점,37.513310007386,127.05902063946782
스타벅스 코엑스 별마당점,37.512327683589945,127.05947795416068
스타벅스 코엑스아셈타워점,37.5130852740943,127.059782819493
스타벅스 봉은사역점,37.5150288069818,127.063116657513
스타벅스 코엑스사거리점,37.5151132134315,127.0602165265151
스타벅스 삼성역점,37.5091961677633,127.0655774019
스타벅스 삼성도심공항점,37.5097660222399,127.057877757208
스타벅스 삼성역섬유센터R점,37.507425697870396,127.06050441304848
스타벅스 삼성교점,37.5078160371362,127.065200697954
스타벅스 포스코사거리,37.5074524374612,127.05747785596
스타벅스 삼성점,37.5068766398583,127.055713054807
스타벅스 포스코점,37.5057618717677,127.058051099172
스타벅스 삼성현대힐점,37.5135238071297,127.052754513275
스타벅스 논현역점,37.5114398681924,127.020540209155
스타벅스 논현역사거리점,37.51012410390254,127.0221866558262
스타벅스 신사역성일빌딩점,37.513933833427465,127.02062233228962
스타벅스 강남대로신사점,37.5148458271957,127.019577428193
스타벅스 강남논현점,37.5078965980245,127.023339632165
스타벅스 신사역점,37.51622596162784,127.0207677490634
스타벅스 강남대로논현R점,37.5074570328279,127.022697082384
스타벅스 도산가로수길점,37.51735443178708,127.02337538106006
스타벅스 신논현역점,37.5054241717856,127.023682679755
스타벅스 학동역점,37.5145370872591,127.030820635653
스타벅스 강남교보타워R점,37.50368598864027,127.02438897556831
스타벅스 논현힐탑점,37.5115021055498,127.032316923922
스타벅스 강남대로점,37.5032649716005,127.025559367137
스타벅스 반포역점,37.5087380227118,127.012079379276
스타벅스 을지병원사거리점,37.5192156591422,127.028587336112
스타벅스 잠실새내역점,37.511510200207084,127.08112937138624
스타벅스 아시아선수촌점,37.510424102992,127.079042533793
스타벅스 잠실본동점,37.5086380068078,127.079497585044
스타벅스 갤러리아팰리스점,37.511530740657655,127.0935609820093
스타벅스 석촌서호점,37.5064683050376,127.096537093223
스타벅스 갤러리아팰리스점,37.511530740657655,127.0935609820093
스타벅스 잠실역점,37.5152671337231,127.099168114076
스타벅스 석촌서호점,37.5064683050376,127.096537093223
스타벅스 잠실대교남단R점,37.5156060017498,127.099059973879
스타벅스 잠실새내역점,37.511510200207084,127.08112937138624
스타벅스 잠실시그마타워점,37.514586428406616,127.10285238870503
스타벅스 석촌호수점,37.5095241977995,127.105340515353
스타벅스 아시아선수촌점,37.510424102992,127.079042533793
스타벅스 잠실푸르지오월드점,37.517289081769015,127.10326105199225
스타벅스 송파KT점,37.5139995233973,127.106302590517
스타벅스 석촌역점,37.5043516638645,127.106197301854
스타벅스 잠실본동점,37.5086380068078,127.079497585044
스타벅스 송파나루역DT점,37.5108567548167,127.11030660805635
스타벅스 올림픽평화의문점,37.5157308962275,127.116244311936
스타벅스 송파KT점,37.5139995233973,127.106302590517
스타벅스 몽촌토성역점,37.5168421174808,127.113168177178
스타벅스 석촌호수점,37.5095241977995,127.105340515353
스타벅스 잠실시그마타워점,37.514586428406616,127.10285238870503
스타벅스 송파방이DT점,37.5065652274908,127.120496209987
스타벅스 올림픽공원남문점,37.513359743712,127.1230747230628
스타벅스 석촌역점,37.5043516638645,127.106197301854
스타벅스 잠실푸르지오월드점,37.517289081769015,127.10326105199225
스타벅스 송파사거리점,37.5022719358725,127.110356178393
스타벅스 잠실역점,37.5152671337231,127.099168114076
스타벅스 잠실대교남단R점,37.5156060017498,127.099059973879
스타벅스 방이역점,37.5084832360447,127.126742542626
스타벅스 신월IC DT점,37.5294757580385,126.832131673807
스타벅스 신월ICDT점 주차장,37.5295155707285,126.832250375328
스타벅스 하남감일점,37.50732159561421,127.15491167008916
스타벅스 올림픽아파트점,37.515220949763574,127.13328392140174
스타벅스 하남감일점,37.50732159561421,127.15491167008916
스타벅스 둔촌동점,37.52267871630429,127.13393181130897
스타벅스 방이역점,37.5084832360447,127.126742542626
스타벅스 송파마천사거리DT점,37.4997119999231,127.147649199885
스타벅스 송파마천사거리DT점 주차장,37.4998822145914,127.147709472393
스타벅스 신월IC DT점,37.5294757580385,126.832131673807
스타벅스 까치산역점,37.5323095184562,126.84610468757
스타벅스 신정DT점,37.5220179956817,126.858858924977
스타벅스 신월ICDT점 주차장,37.5295155707285,126.832250375328
스타벅스 신정DT점,37.5220179956817,126.858858924977
스타벅스 목동역점,37.5267849201481,126.863999619945
스타벅스 목동8단지점,37.5205194255446,126.868843500708
스타벅스 목동10단지점,37.5154091347214,126.859608867626
스타벅스 목동오목로점,37.52592318438705,126.86843809046562
스타벅스 목동트라팰리스점,37.52550279549301,126.87041065029892
스타벅스 목동7단지점,37.52790227069982,126.8705094492931
스타벅스 화곡DT점,37.5349902242394,126.86312483878
스타벅스 오목교역점,37.52386584381144,126.87645325560366
스타벅스 현대목동점,37.52672683468832,126.87503554513982
스타벅스 목동파라곤점,37.529088993496885,126.87478384228108
스타벅스 목동행복한점,37.52934243177625,126.87588081683808
스타벅스 목동SBS점,37.52890750393828,126.87357362065502
스타벅스 화곡DT점 주차장,37.5350138218867,126.863273012182
스타벅스 목동8단지점,37.5205194255446,126.868843500708
스타벅스 오목교역점,37.52386584381144,126.87645325560366
스타벅스 목동트라팰리스점,37.52550279549301,126.87041065029892
스타벅스 목동오목로점,37.52592318438705,126.86843809046562
스타벅스 현대목동점,37.52672683468832,126.87503554513982
스타벅스 목동7단지점,37.52790227069982,126.8705094492931
스타벅스 목동파라곤점,37.529088993496885,126.87478384228108
스타벅스 목동역점,37.5267849201481,126.863999619945
스타벅스 목동행복한점,37.52934243177625,126.87588081683808
스타벅스 목동SBS점,37.52890750393828,126.87357362065502
스타벅스 신정DT점,37.5220179956817,126.858858924977
스타벅스 서울양평역점,37.523121129709985,126.88581779418107
스타벅스 목동10단지점,37.5154091347214,126.859608867626
스타벅스 여의도역R점,37.523227285602,126.923582027731
스타벅스 여의도점,37.5240856242203,126.924490684817
스타벅스 여의도화재보험점,37.52127536975,126.925869076824
스타벅스 여의도IFC(1F)점,37.525332777893,126.924751884379
스타벅스 여의도신한투자증권점,37.524896328526,126.924182161834
스타벅스 롯데캐슬여의도점,37.52027194137043,126.92633046870385
스타벅스 여의도IFC몰(L1)R점,37.52576039296338,126.92560444354515
스타벅스 여의도KBS R점,37.52657177493214,126.91815744129866
스타벅스 여의도호성점,37.5204881513529,126.929227272463
스타벅스 여의도ABL타워점,37.51895209179433,126.92798555428037
스타벅스 여의도공원R점,37.5289836462614,126.924766318386
스타벅스 여의도한양증권점,37.5225279523731,126.929112222152
스타벅스 여의도일신점,37.5278020207247,126.920025030438
스타벅스 더현대서울(B2)R점,37.526041370109056,126.92829889484196
스타벅스 국회의사당역,37.5280160192324,126.916780179853
스타벅스 영등포본동점,37.5186799384229,126.909569110606
스타벅스 영등포역점,37.51699377584985,126.90906665146082
스타벅스 여의도KBS R점,37.52657177493214,126.91815744129866
스타벅스 영등포시장교차로점,37.5204599005082,126.904458442745
스타벅스 영등포시장역점,37.523475017666,126.904908229239
스타벅스 국회의사당역,37.5280160192324,126.916780179853
스타벅스 신세계타임스퀘어1F점,37.51732366566055,126.90577458369258
스타벅스 영등포KT점,37.526765749880724,126.90524796740061
스타벅스 타임스퀘어R점,37.51780963619845,126.905061338993
스타벅스 신세계타임스퀘어B2점,37.517161349774184,126.90560511457045
스타벅스 여의도역R점,37.523227285602,126.923582027731
스타벅스 여의도일신점,37.5278020207247,126.920025030438
스타벅스 타임스퀘어2F점,37.516930634987375,126.90330577469219
스타벅스 타임스퀘어B2점,37.51681265738188,126.90337153358554
스타벅스 여의도점,37.5240856242203,126.924490684817
스타벅스 동여의도점,37.520640948106,126.931652436918
스타벅스 여의도호성점,37.5204881513529,126.929227272463
스타벅스 여의도한양증권점,37.5225279523731,126.929112222152
스타벅스 샛강역점,37.5183656988847,126.931278962704
스타벅스 여의도ABL타워점,37.51895209179433,126.92798555428037
스타벅스 여의도화재보험점,37.52127536975,126.925869076824
스타벅스 롯데캐슬여의도점,37.52027194137043,126.92633046870385
스타벅스 더현대서울(B2)R점,37.526041370109056,126.92829889484196
스타벅스 여의도역R점,37.523227285602,126.923582027731
스타벅스 여의도IFC(1F)점,37.525332777893,126.924751884379
스타벅스 여의도점,37.5240856242203,126.924490684817
스타벅스 여의도IFC몰(L1)R점,37.52576039296338,126.92560444354515
스타벅스 여의도신한투자증권점,37.524896328526,126.924182161834
스타벅스 여의도공원R점,37.5289836462614,126.924766318386
스타벅스 노량진역점,37.5133910456679,126.940875235694
스타벅스 동부이촌동점,37.52108554442141,126.9690443188777
스타벅스 용산파크타워점,37.5239168467083,126.97041762644638
스타벅스 이촌점,37.5186474971495,126.977267855613
스타벅스 용산역써밋R점,37.5271104185562,126.965336804549
스타벅스 용산해링턴스퀘어점,37.52646587506673,126.96735080889654
스타벅스 신용산역점,37.5286244805807,126.966652969927
스타벅스 용산아이파크몰점,37.52890582156534,126.96435058321899
스타벅스 서울웨이브아트센터점,37.518755797995745,127.00696014567234
스타벅스 가로수길점,37.5231599210152,127.021661092512
스타벅스 신사가로수점,37.52188663660905,127.02255665575399
스타벅스 신사역점,37.51622596162784,127.0207677490634
스타벅스 강남대로신사점,37.5148458271957,127.019577428193
스타벅스 도산가로수길점,37.51735443178708,127.02337538106006
스타벅스 한남동R,37.5348239645597,127.010961214987
스타벅스 신사역성일빌딩점,37.513933833427465,127.02062233228962
스타벅스 논현역점,37.5114398681924,127.020540209155
스타벅스 순천향입구점,37.5334043581552,127.005702258097
스타벅스 압구정미소점,37.52394874556268,127.02809251992616
스타벅스 반포역점,37.5087380227118,127.012079379276
스타벅스 뉴코아강남점,37.5101007401074,127.007197993194
스타벅스 을지병원사거리점,37.5192156591422,127.028587336112
스타벅스 압구정윤성빌딩점,37.5228304757948,127.028615865068
스타벅스 잠실새내역점,37.511510200207084,127.08112937138624
스타벅스 아시아선수촌점,37.510424102992,127.079042533793
스타벅스 잠실본동점,37.5086380068078,127.079497585044
스타벅스 신사가로수점,37.52188663660905,127.02255665575399
스타벅스 가로수길점,37.5231599210152,127.021661092512
스타벅스 도산가로수길점,37.51735443178708,127.02337538106006
스타벅스 압구정미소점,37.52394874556268,127.02809251992616
스타벅스 신사역점,37.51622596162784,127.0207677490634
